Id	Client	Count	Tot_Avg	Ok	Error	Insta_Avg
559	5	15584263	26245.896293314065	15584213	0	28137
560	5	15611198	26245.927210740043	15611198	0	26804
561	5	15636840	26244.233558654003	15636807	0	26279
562	5	15665818	26246.816730203514	15665487	0	28683
563	5	15692414	26245.787442313434	15692325	0	26363
564	5	15717362	26243.196989404096	15717327	0	24802
565	5	15741222	26238.636622797418	15741040	0	23949
566	5	15768858	26239.645682086644	15768753	0	27433
567	5	15794700	26238.228878369446	15794643	0	26407
568	5	15823192	26238.76554445587	15823112	0	28761
569	5	15852513	26240.95379966258	15852549	0	28647
570	5	15873988	26232.444694853886	15873984	0	21807
571	5	15905012	26236.522798743335	15904916	0	30788
572	5	15931949	26236.288000363817	15931740	0	27455
573	5	15963804	26241.519333057844	15963832	0	31661
574	5	15990712	26239.14829186935	15990741	0	26536
575	5	16017863	26238.586929962537	16017839	0	27443
576	5	16042812	26233.16110929612	16042922	0	25143
577	5	16069260	26230.83110477987	16068188	0	27943
578	5	16098465	26230.80304440786	16098159	0	27103
579	5	16131199	26238.70058149487	16131584	0	33064
580	5	16157994	26236.159373487946	16158347	0	27577
581	5	16188161	26237.680151577468	16188316	0	29516
582	5	16219546	26241.585690031076	16219680	0	30898
583	5	16249208	26245.54163222996	16249133	0	29568
584	5	16274921	26242.375811098533	16274828	0	26713
585	5	16307777	26245.483765293477	16308075	0	32546
586	5	16336988	26246.023574697894	16336858	0	28364
587	5	16363933	26246.673833173547	16363816	0	27397
588	5	16392779	26249.27749062581	16392782	0	29399
589	5	16422472	26251.71327588977	16422395	0	28924
590	5	16448389	26250.952342572607	16448287	0	25818
591	5	16472882	26247.180531029277	16472930	0	24909
592	5	16499864	26244.908841383167	16499712	0	26951
593	5	16528621	26246.302342921193	16528626	0	29254
594	5	16557742	26248.235187674334	16557627	0	28245
595	5	16583109	26246.32073571187	16582978	0	26294
596	5	16613937	26246.23941100271	16613858	0	31218
597	5	16640690	26245.25710775052	16640690	0	25671
598	5	16666765	26244.30670260826	16666664	0	26252
599	5	16695869	26246.640966388026	16695869	0	28878
600	5	16720057	26243.07254503356	16719861	0	24242
601	5	16748438	26244.964676827927	16748710	0	29353
602	5	16777081	26246.44241336032	16776945	0	28900
603	5	16805168	26246.438764403985	16805211	0	26776
604	5	16833887	26250.052080599504	16833885	0	28681
605	5	16861324	26251.004837504366	16861460	0	27757
606	5	16882197	26241.870528299954	16882273	0	21094
607	5	16911151	26240.985459795116	16911171	0	29366
608	5	16943193	26247.72978623357	16943195	0	31173
609	5	16967215	26243.502534018036	16967302	0	25155
610	5	16997537	26247.889875382054	16997307	0	29719
611	5	17023714	26245.374421716377	17023705	0	25596
612	5	17050465	26243.814807458253	17050055	0	27107
613	5	17084013	26252.65612014288	17083993	0	33438
614	5	17107473	26247.648277195927	17107352	0	23760
615	5	17136551	26249.63620316748	17136877	0	29597
616	5	17168758	26252.439323536495	17168529	0	31182
617	5	17198460	26257.06709073876	17198460	0	29695
618	5	17222625	26253.130808891754	17222590	0	24144
619	5	17249471	26253.663470547093	17249431	0	27288
620	5	17278741	26256.312297706336	17278741	0	28849
621	5	17300628	26249.30731085631	17300484	0	21739
622	5	17328651	26250.442175631142	17328068	0	28975
623	5	17355356	26246.247239813052	17356264	0	28995
624	5	17386464	26250.149085574358	17386464	0	28924
625	5	17416272	26251.692494387986	17416170	0	29155
626	5	17446793	26256.008787570685	17447010	0	30851
627	5	17472337	26253.344637440066	17472201	0	25154
628	5	17501812	26254.80725254193	17501420	0	30947
629	5	17531313	26255.87204992403	17531088	0	27938
630	5	17557342	26253.60613328756	17557184	0	26011
631	5	17584325	26252.436847040462	17584555	0	28201
632	5	17617449	26259.216117225096	17617670	0	32007
633	5	17644145	26259.23657781702	17644101	0	26371
634	5	17665238	26250.933097389883	17665381	0	22618
635	5	17694171	26251.723381388812	17694127	0	30018
636	5	17714662	26235.452667465717	17714596	0	18491
637	5	17734404	26218.479514483854	17734384	0	20267
638	5	17756406	26203.814077747764	17756327	0	20380
639	5	17771690	26184.62402362023	17771734	0	17014
640	5	17795891	26174.232442845074	17795824	0	23090
641	5	17815316	26161.69888459817	17815256	0	20130
642	5	17841381	26156.124465543387	17840998	0	25756
643	5	17869198	26153.744911759615	17868887	0	27758
644	5	17895930	26151.402335711053	17895858	0	27246
645	5	17928755	26156.785952495	17928590	0	32896
646	5	17959560	26161.156872601445	17959601	0	30138
647	5	17988184	26163.190870146274	17988183	0	28537
648	5	18007826	26152.951396634544	18007619	0	20577
649	5	18041222	26156.304093279865	18041492	0	33567
650	5	18065717	26150.47677172556	18065542	0	23287
651	5	18094222	26152.593597157887	18093847	0	28387
652	5	18123020	26150.44999444987	18123742	0	31713
653	5	18158762	26159.047398636994	18158723	0	32778
654	5	18183766	26157.033220757294	18183708	0	25248
655	5	18210799	26157.35876516438	18210799	0	26894
656	5	18235971	26155.760171842645	18235807	0	24834
657	5	18261972	26154.928067414086	18262018	0	26295
658	5	18290600	26157.23969602309	18290533	0	28796
659	5	18314194	26152.30786538549	18314215	0	25213
660	5	18343687	26152.479632981267	18343862	0	28807
661	5	18375042	26155.32302864642	18375102	0	30632
662	5	18402955	26156.33405490435	18402803	0	29019
663	5	18433626	26157.585211584512	18433570	0	29152
664	5	18461954	26158.38740708799	18461834	0	28814
665	5	18490137	26157.18167744336	18490876	0	29001
666	5	18522532	26160.24031534147	18522729	0	32548
667	5	18551260	26154.442549590967	18551993	0	28961
668	5	18585023	26162.272215347817	18585003	0	32507
669	5	18613272	26163.199622960816	18613272	0	27894
670	5	18638646	26162.055509670925	18638646	0	25349
671	5	18667400	26165.650439034634	18667400	0	28779
672	5	18692212	26163.033040925562	18691865	0	24650
673	5	18720973	26166.240168170632	18721039	0	28997
674	5	18744187	26161.507931816792	18744355	0	23414
675	5	18770465	26160.34776495721	18770241	0	26538
676	5	18796866	26158.47745804585	18796549	0	26160
677	5	18828150	26161.888671890465	18828144	0	32069
678	5	18856422	26163.491418922764	18856309	0	27158
679	5	18881454	26160.943338523004	18881635	0	25307
680	5	18906644	26158.546004734897	18906443	0	26008
681	5	18939149	26163.11961870538	18939038	0	31360
682	5	18966193	26162.697280814362	18966232	0	28438
683	5	18998945	26168.73927129719	18998878	0	31525
684	5	19023901	26166.445419168864	19023901	0	24877
685	5	19051119	26167.87336835998	19050858	0	27828
686	5	19077507	26165.90975242716	19077507	0	26027
687	5	19106349	26165.214053177548	19107251	0	29859
688	5	19134730	26167.60066284678	19134716	0	27024
689	5	19162896	26169.52291336546	19162901	0	28349
690	5	19187824	26166.90549846405	19187781	0	25388
691	5	19215702	26167.241395996643	19215692	0	27884
692	5	19248156	26171.802573432582	19247842	0	32396
693	5	19276006	26172.11685668945	19275924	0	27561
694	5	19303477	26168.462842624853	19303461	0	28980
695	5	19332082	26165.36986624986	19331727	0	27492
696	5	19363339	26169.73144406002	19363341	0	30653
697	5	19390986	26171.03261421836	19391004	0	28924
698	5	19417799	26170.04506873968	19417793	0	25576
699	5	19444453	26169.34775307246	19444295	0	26431
700	5	19470675	26168.22850183398	19470814	0	28416
701	5	19502633	26171.630275349613	19502555	0	30482
702	5	19528710	26169.53262793391	19528688	0	25565
703	5	19556332	26170.24616880544	19556449	0	27613
704	5	19583771	26171.071139235464	19583746	0	27540
705	5	19605039	26163.858320259882	19604925	0	22324
706	5	19634953	26167.003297607363	19634847	0	28706
707	5	19665379	26170.873597546517	19665584	0	30979
708	5	19696733	26175.364864608542	19696670	0	31730
709	5	19726517	26174.99256594495	19726330	0	29694
710	5	19759014	26175.725134303473	19759369	0	32946
711	5	19788778	26175.99804661821	19789318	0	29678
712	5	19814382	26174.10430174458	19814398	0	25707
713	5	19846456	26176.148503599066	19846376	0	30645
714	5	19871666	26174.097350461783	19871611	0	25803
715	5	19898405	26170.59196074402	19899792	0	28495
716	5	19928985	26174.361711527	19928898	0	28565
717	5	19956930	26175.890043258536	19956850	0	28110
718	5	19983270	26174.937655980066	19983270	0	26689
719	5	20008575	26171.1424633033	20008618	0	27968
720	5	20043562	26175.191656730512	20043526	0	31630
721	5	20070983	26176.055357243356	20070710	0	28147
722	5	20097640	26172.07873898806	20097528	0	26156
723	5	20123485	26169.778528120984	20123485	0	26998
724	5	20154912	26172.819383592338	20155349	0	32072
725	5	20184811	26173.128905983012	20185027	0	29356
726	5	20212365	26171.563610736186	20212275	0	26545
727	5	20243410	26172.151016693908	20243637	0	31335
728	5	20274479	26176.360493941236	20274518	0	30313
729	5	20298219	26172.500140853932	20298089	0	23229
730	5	20324841	26172.741201171302	20324718	0	27210
731	5	20353590	26174.522171637087	20353353	0	28799
732	5	20381545	26175.674555173347	20381545	0	27827
733	5	20408837	26176.96651863054	20408686	0	27315
734	5	20434411	26175.814222425986	20434348	0	25352
735	5	20461938	26177.36908975259	20461778	0	27453
736	5	20486893	26174.222650496933	20487243	0	26329
737	5	20519691	26180.325368599177	20519690	0	31772
738	5	20544018	26177.415548050874	20544018	0	24280
739	5	20569693	26176.297790202392	20569649	0	25474
740	5	20592448	26170.80881664285	20592412	0	23163
741	5	20619402	26171.138834557696	20619253	0	26295
742	5	20645501	26170.528899752837	20645500	0	26771
743	5	20675395	26172.679006292277	20675110	0	29496
744	5	20705695	26175.57435746128	20705610	0	30571
745	5	20730063	26172.110261151935	20730150	0	25073
746	5	20755905	26169.561195272265	20755858	0	25036
747	5	20786496	26173.87892667803	20786325	0	30665
748	5	20809683	26168.45167861178	20810139	0	24204
749	5	20836507	26167.08898038856	20836438	0	26050
750	5	20867934	26172.262387557967	20867371	0	30902
751	5	20897032	26173.41550205928	20897032	0	29992
752	5	20924500	26171.722735935073	20925173	0	28251
753	5	20955346	26176.17316198369	20955289	0	29300
754	5	20979527	26173.322154852136	20979371	0	23982
755	5	21001899	26166.980589089195	21001942	0	22975
756	5	21029340	26167.240225239493	21029285	0	28035
757	5	21059027	26169.156127215854	21059037	0	29578
758	5	21087366	26169.45974769991	21087365	0	28668
759	5	21115805	26170.390653909475	21115967	0	28559
760	5	21146291	26171.967316071215	21146291	0	29331
761	5	21172961	26171.77548234113	21172744	0	27376
762	5	21202963	26174.30994020453	21202773	0	28969
763	5	21232218	26177.162663292616	21232253	0	29414
764	5	21256617	26174.68992010537	21256526	0	24282
765	5	21282124	26173.667928313247	21281940	0	25672
766	5	21309961	26174.805123889495	21309973	0	27957
767	5	21335096	26173.028903280017	21335054	0	25018
768	5	21358576	26169.179195640158	21358285	0	23882
769	5	21386020	26167.509270852566	21386087	0	29006
770	5	21417176	26170.05165933321	21417220	0	29421
771	5	21444148	26169.954465801675	21444092	0	28142
772	5	21472242	26167.96862055246	21472143	0	27328
773	5	21501580	26168.66467833345	21501928	0	29394
774	5	21528970	26167.496720817566	21528948	0	28327
775	5	21560196	26171.121869200277	21560113	0	29608
776	5	21589678	26172.98493865787	21589678	0	29465
777	5	21614810	26171.626506323082	21614808	0	25168
778	5	21640351	26169.558015306306	21640435	0	25885
779	5	21665572	26167.89150342577	21665585	0	25633
780	5	21693352	26166.532286079007	21693375	0	27517
781	5	21725115	26170.143939029036	21724997	0	32869
782	5	21756163	26173.41162356929	21755977	0	29564
783	5	21784626	26175.781625622458	21784430	0	28575
784	5	21809349	26173.17146516106	21809377	0	24530
785	5	21834531	26170.579522026736	21834754	0	25522
786	5	21865765	26175.083922415517	21865742	0	30881
787	5	21894876	26175.26972118424	21894911	0	29276
788	5	21922261	26175.424724343655	21922259	0	27174
789	5	21943632	26168.788576124763	21943692	0	21682
790	5	21971487	26168.850287988596	21971509	0	28121
791	5	21998774	26168.305045125588	21998689	0	28452
792	5	22030605	26169.15203114771	22030606	0	31146
793	5	22058207	26167.51842753201	22058129	0	26605
794	5	22090185	26170.606923409607	22089978	0	32613
795	5	22122907	26174.699245490152	22122849	0	32978
796	5	22154380	26175.952143438863	22154376	0	30793
797	5	22183010	26178.32159308578	22183074	0	28644
798	5	22207057	26175.584077804724	22206933	0	23780
799	5	22233254	26173.24251188914	22233172	0	26327
800	5	22261390	26174.19073911745	22261389	0	27986
801	5	22289827	26176.572737278024	22289825	0	28462
802	5	22315782	26175.379566710286	22315851	0	26146
803	5	22342830	26175.650204970265	22342841	0	27240
804	5	22372684	26176.048968615934	22372523	0	29631
805	5	22398674	26174.363983642583	22398549	0	25864
806	5	22426360	26175.400713145784	22426403	0	28126
807	5	22451549	26172.66081872129	22451460	0	25257
808	5	22480879	26172.443290467992	22480644	0	29650
809	5	22510034	26174.23931072018	22509842	0	28799
810	5	22537951	26174.6043574175	22537930	0	27470
811	5	22563224	26173.110388716617	22563224	0	25180
812	5	22584507	26167.376962994396	22584433	0	21260
813	5	22611340	26167.912314899942	22611340	0	26856
814	5	22638524	26168.702480941793	22638337	0	27174
815	5	22663417	26165.83017290988	22662160	0	24328
816	5	22693945	26165.94935426295	22694042	0	31501
817	5	22726378	26171.0999616382	22726490	0	33153
818	5	22757505	26172.926339685597	22757499	0	30436
819	5	22781046	26168.766416169554	22780873	0	23831
820	5	22809384	26169.326955952736	22809009	0	27926
821	5	22840513	26171.24693801856	22840639	0	32765
822	5	22869742	26171.396037379356	22869963	0	28387
823	5	22900945	26174.33096296106	22900985	0	30956
824	5	22930180	26176.261547773185	22930056	0	29019
825	5	22959606	26178.006507448736	22959391	0	29906
826	5	22991726	26182.327852983322	22991559	0	31200
827	5	23022712	26185.29106612273	23022821	0	31080
828	5	23047086	26181.587701013606	23046646	0	25273
829	5	23077822	26183.801154718396	23078270	0	29833
830	5	23105181	26184.123334217056	23105219	0	27163
831	5	23130184	26181.137037668454	23130390	0	25472
832	5	23158555	26182.399071028507	23158638	0	30093
833	5	23188595	26180.10800245811	23189005	0	30876
834	5	23218728	26180.515738974234	23218772	0	27083
835	5	23249835	26183.807949115668	23249820	0	31585
836	5	23284207	26190.306804816057	23284178	0	34122
837	5	23308934	26186.19390384938	23308846	0	24313
838	5	23338111	26186.731928476715	23337682	0	29271
839	5	23370286	26191.63164052311	23370280	0	32337
840	5	23400422	26195.0817561184	23400332	0	30410
841	5	23423450	26190.52114472788	23423594	0	24125
842	5	23453155	26190.363091724266	23453286	0	29055
843	5	23482062	26190.35154123471	23482686	0	29938
844	5	23513733	26191.53071609885	23513887	0	30300
845	5	23542918	26192.252822180013	23542925	0	29213
846	5	23573405	26195.314281620667	23573428	0	30447
847	5	23599646	26193.98372374448	23599576	0	26530
848	5	23629025	26192.943078115903	23628973	0	29424
849	5	23659298	26194.45814198518	23659197	0	30139
850	5	23690090	26194.641825099927	23689936	0	31044
851	5	23716458	26191.622999766896	23716496	0	25956
852	5	23747913	26194.99722452575	23747757	0	30734
853	5	23778832	26199.177661290014	23778887	0	31406
854	5	23806287	26199.376684217674	23806287	0	27143
855	5	23832205	26198.589620865456	23832202	0	25908
856	5	23862003	26202.365853284038	23861953	0	29767
857	5	23885587	26198.370904789623	23885445	0	24191
858	5	23909765	26194.84073331546	23909646	0	23437
859	5	23937412	26195.464526150998	23937381	0	28152
860	5	23966674	26196.61234555917	23966954	0	30026
861	5	23995189	26197.268747006525	23995353	0	28279
862	5	24030163	26204.532911142313	24029982	0	33823
863	5	24056290	26204.15225254603	24056290	0	26420
864	5	24085349	26206.96988882922	24085333	0	29433
865	5	24110316	26205.27794661568	24110236	0	24381
866	5	24133874	26201.831459822577	24133750	0	23947
867	5	24164019	26205.322962126913	24163945	0	30534
868	5	24193628	26207.24991311769	24193575	0	29719
869	5	24216436	26202.107821645404	24216426	0	22995
870	5	24247378	26203.478066660475	24247360	0	30329
871	5	24280754	26208.745168944846	24281132	0	33677
872	5	24305702	26206.60656726399	24305619	0	24960
873	5	24336548	26208.92031769575	24336546	0	30295
874	5	24359865	26205.759184905663	24359865	0	23305
875	5	24384135	26202.885539183684	24384267	0	25024
876	5	24415402	26204.817822024	24415399	0	30511
877	5	24441898	26204.570442665037	24441898	0	26554
878	5	24468664	26204.20194072983	24468682	0	26863
879	5	24496313	26204.208251146396	24496375	0	28715
880	5	24521315	26199.886050711088	24521298	0	23839
881	5	24547374	26199.235818346762	24547340	0	25874
882	5	24576815	26201.96982832137	24576664	0	29966
883	5	24606148	26203.90872024363	24606122	0	28940
884	5	24636070	26206.11766101095	24636438	0	30692
885	5	24665571	26208.752350118368	24665571	0	28745
886	5	24689826	26205.98041309189	24690146	0	25850
887	5	24720505	26207.05443130584	24721025	0	29953
888	5	24751778	26210.677548755913	24751778	0	30387
889	5	24774523	26205.982774669978	24774668	0	23890
890	5	24796780	26199.772830940237	24796918	0	22691
891	5	24827258	26199.85565208307	24827232	0	29910
892	5	24855434	26199.17625768067	24855438	0	28336
893	5	24881375	26194.196016454585	24881451	0	25065
894	5	24911382	26197.2631892427	24911178	0	31084
895	5	24940691	26197.85374767005	24940607	0	27893
896	5	24970354	26199.184214295554	24970836	0	30676
897	5	24996899	26197.768475398465	24996529	0	25605
898	5	25018231	26190.527825486108	25018369	0	22014
899	5	25049804	26193.608336675363	25049613	0	31698
900	5	25081381	26197.035896738784	25080602	0	29979
901	5	25109403	26196.883741592035	25109401	0	28784
902	5	25134919	26195.170544830133	25135351	0	26792
903	5	25165979	26196.57996211871	25166041	0	31258
904	5	25196803	26198.148909604388	25196758	0	29758
905	5	25225596	26199.37728444084	25225483	0	29426
906	5	25254132	26200.008071187036	25254011	0	28501
907	5	25281305	26197.358106907093	25281304	0	26696
